"city","date","time","tempC","precipMM","windspeedKmph","humidity","cloudcover","weatherDesc","geometry","URI","name","alternative.fr","alternative.nl","alternative.de","alternative.en","country.code","avg_stop_times"
"Brussels, Belgium","2017-08-07","900",20,0,9,54,47,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-07","1200",23,0,8,43,65,"Cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-07","1500",24,0,4,40,47,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-07","1800",23,0,6,53,21,"Clear",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-07","2100",17,0,11,61,60,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-08","0",17,0,11,60,57,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-08","300",17,0,12,64,49,"Partly cloudy",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-08","600",16,0,9,77,100,"Overcast",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-08","900",17,0.4,4,80,65,"Patchy rain possible",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
"Brussels, Belgium","2017-08-08","1200",19,1.3,9,78,100,"Heavy rain at times",c(4.351697, 50.8465573),"http://irail.be/stations/NMBS/008813003","Brussel-Centraal/Bruxelles-Central","Bruxelles-Central","Brussel-Centraal","","Brussels-Central","be",634.16473988439
